Date,Employee Name,Employee ID,Tenure,Compensation (Monthly),Date of Birth,Gender,Education,HR Event,Region,Business Function,Job Family,Job Level,Notes,Distinct ID
7/16/2014,Edwin Buttram,i58g2vF6eLZeQEyd5yjqhC,0,7029.77,6/29/1982,Male,BS,HIRED,US,Operations,Support,Entry,,FALSE
7/16/2015,Edwin Buttram,i58g2vF6eLZeQEyd5yjqhC,12,7463.16,6/29/1982,Male,BS,UPDATED,US,Operations,Support,Entry,,TRUE
6/4/2016,Christine Tello,vkdY8SUjYsDPMMZi79iF3n,0,7313.28,12/10/1973,Female,BS,HIRED,US,Development,Quality,Entry,,FALSE
8/27/2016,Peter Taylor,ZnjRe6Rw8VSjg82Fn8qHoD,0,5104.46,5/24/1972,Male,Associate,HIRED,US,Marketing,Product Management,Entry,,FALSE
12/16/2014,Robert Predovich,ENmZtohtg86svTCePiatLC,0,8606.33,3/1/1971,Male,MS,HIRED,US,Development,R&D,Entry,,FALSE
12/15/2016,Robert Predovich,ENmZtohtg86svTCePiatLC,24,9341.1,3/1/1971,Male,MS,UPDATED,US,Development,R&D,Entry,,TRUE
12/16/2015,Robert Predovich,ENmZtohtg86svTCePiatLC,12,9799.72,3/1/1971,Male,MS,UPDATED,US,Development,R&D,Entry,,FALSE
7/9/2015,Joshua Letarte,n74necQT5RmkNsiSTtHm7j,0,6660.4,4/15/1968,Male,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
7/8/2016,Joshua Letarte,n74necQT5RmkNsiSTtHm7j,12,7124.16,4/15/1968,Male,BS,UPDATED,US,Sales,Acct Mgmt,Senior,,TRUE
3/27/2014,Leticia Jensen,aQqfggZpWY3UbHnjEXwBAW,0,7182.01,8/1/1970,Female,MS,HIRED,US,Development,Quality,Entry,,FALSE
5/28/2016,Leticia Jensen,aQqfggZpWY3UbHnjEXwBAW,26,7182.01,8/1/1970,Female,MS,UPDATED,US,Development,R&D,Manager,,TRUE
3/27/2015,Leticia Jensen,aQqfggZpWY3UbHnjEXwBAW,12,7789.48,8/1/1970,Female,MS,UPDATED,US,Development,R&D,Manager,,FALSE
6/15/2015,Christina Thomas,QDPYudg6kSr9U8UgBaW7UK,0,8118.16,3/8/1979,Female,BS,HIRED,US,Development,R&D,Senior,,FALSE
6/14/2016,Christina Thomas,QDPYudg6kSr9U8UgBaW7UK,12,8238.89,3/8/1979,Female,BS,UPDATED,US,Development,R&D,Senior,,TRUE
1/9/2016,Christina Thomas,QDPYudg6kSr9U8UgBaW7UK,6,8238.89,3/8/1979,Female,BS,UPDATED,US,Development,Quality,Senior,,FALSE
7/12/2016,Beatrice Bartley,sqYwgLpdaY4cHAktdJPUGn,0,7073.32,10/11/1973,Female,BS,HIRED,US,Development,R&D,Entry,,FALSE
3/12/2015,Daniel Morgan,5JGeBNVTxvyAP5dznsd7iX,0,8157.18,8/5/1979,Male,PhD,HIRED,US,Sales,Acct Mgmt,VP & above,,FALSE
3/11/2016,Daniel Morgan,5JGeBNVTxvyAP5dznsd7iX,12,8450.63,8/5/1979,Male,PhD,UPDATED,US,Sales,Acct Mgmt,VP & above,,TRUE
6/12/2015,Sharon Mccurdy,cothUsgiAMggjNeXy8gbRi,0,5968.94,2/22/1989,Female,MS,HIRED,US,Operations,Engineering,Entry,,FALSE
7/3/2016,Carlos Turner,NcZ6i42CZD6i3ZDG7w4Z7k,0,6789.12,12/29/1971,Male,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
9/28/2015,Deb Kyle,ntEcwBzWLkHfm939EdSkZ5,0,4862.23,1/13/1974,Female,BS,HIRED,US,Marketing,Advertising,Senior,,FALSE
3/12/2016,Deb Kyle,ntEcwBzWLkHfm939EdSkZ5,5,4862.23,1/13/1974,Female,BS,UPDATED,US,Marketing,Advertising,Manager,,TRUE
6/16/2016,Tina Nelson,YDXTZWiGscMuzGXhGTkUYG,0,5697.01,12/12/1974,Female,MS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
2/6/2013,Christopher Davis,xx3xzAj3BFqA2ZyFCYrhcj,0,9103.85,7/22/1974,Male,BS,HIRED,US,Development,Quality,Senior,,FALSE
2/6/2016,Christopher Davis,xx3xzAj3BFqA2ZyFCYrhcj,36,9500.44,7/22/1974,Male,BS,UPDATED,US,Development,Quality,Senior,,TRUE
9/11/2014,Christopher Davis,xx3xzAj3BFqA2ZyFCYrhcj,19,9500.44,7/22/1974,Male,BS,UPDATED,US,Development,R&D,VP & above,,FALSE
6/19/2014,Barry Mcclendon,83efzBHfz2qakc2HHCF8gG,0,6657.81,4/7/1980,Male,BS,HIRED,US,Operations,Support,Entry,,FALSE
6/18/2016,Barry Mcclendon,83efzBHfz2qakc2HHCF8gG,24,6761.04,4/7/1980,Male,BS,UPDATED,US,Operations,Support,Entry,,TRUE
4/8/2015,Marcelle Williams,Qvw5BUR8qpcN27nhB8ijvf,0,7265.21,8/4/1973,Female,MS,HIRED,US,Development,R&D,Entry,,FALSE
4/7/2016,Marcelle Williams,Qvw5BUR8qpcN27nhB8ijvf,12,7619.76,8/4/1973,Female,MS,UPDATED,US,Development,R&D,Entry,,TRUE
11/27/2016,Scott Jackson,ZJmzzUATTRxGZ5xLVrkDaG,0,8267.08,2/14/1978,Male,PhD,HIRED,US,Operations,Engineering,Manager,,FALSE
5/9/2016,Barbara Rohlfing,Uf4HKXLCzHdNTJNwRp3mX4,0,4416.49,12/17/1981,Female,BS,HIRED,US,Marketing,Product Management,Entry,,FALSE
1/26/2012,Gabriele Knackstedt,2zweNPiRvuajiWqAVUhZMf,0,4308.55,1/17/1983,Female,BS,HIRED,US,Marketing,Product Management,Entry,,FALSE
1/25/2016,Gabriele Knackstedt,2zweNPiRvuajiWqAVUhZMf,48,4444.74,1/17/1983,Female,BS,UPDATED,US,Marketing,Product Management,Entry,,TRUE
1/25/2015,Gabriele Knackstedt,2zweNPiRvuajiWqAVUhZMf,36,4805.09,1/17/1983,Female,BS,UPDATED,US,Marketing,Product Management,Entry,,FALSE
1/25/2014,Gabriele Knackstedt,2zweNPiRvuajiWqAVUhZMf,24,4975.99,1/17/1983,Female,BS,UPDATED,US,Marketing,Product Management,Entry,,FALSE
1/25/2013,Gabriele Knackstedt,2zweNPiRvuajiWqAVUhZMf,12,5174.9,1/17/1983,Female,BS,UPDATED,US,Marketing,Product Management,Entry,,FALSE
10/19/2016,Gabriele Knackstedt,2zweNPiRvuajiWqAVUhZMf,56,5174.9,1/17/1983,Female,BS,SEPARATED,US,Marketing,Product Management,Entry,alternative opportunity,FALSE
8/4/2015,Jay Austin,H7Ud5RP5WGFzWqb6NTJTkB,0,6352.14,11/26/1970,Male,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
8/3/2016,Jay Austin,H7Ud5RP5WGFzWqb6NTJTkB,12,6492.78,11/26/1970,Male,BS,UPDATED,US,Sales,Acct Mgmt,Senior,,TRUE
9/6/2012,Michelle Hendrickson,t5agHKhH7AcjUpgr4rAizj,0,9915.02,3/28/1977,Female,BS,HIRED,US,Development,R&D,VP & above,,FALSE
4/8/2016,Michelle Hendrickson,t5agHKhH7AcjUpgr4rAizj,43,9915.02,3/28/1977,Female,BS,UPDATED,US,Sales,Acct Mgmt,Senior,,TRUE
9/6/2015,Michelle Hendrickson,t5agHKhH7AcjUpgr4rAizj,36,10403.53,3/28/1977,Female,BS,UPDATED,US,Sales,Acct Mgmt,Senior,,FALSE
9/6/2014,Michelle Hendrickson,t5agHKhH7AcjUpgr4rAizj,24,11321.89,3/28/1977,Female,BS,UPDATED,US,Sales,Acct Mgmt,Senior,,FALSE
11/9/2013,Michelle Hendrickson,t5agHKhH7AcjUpgr4rAizj,14,11321.89,3/28/1977,Female,BS,UPDATED,US,Sales,Acct Mgmt,VP & above,,FALSE
9/6/2013,Michelle Hendrickson,t5agHKhH7AcjUpgr4rAizj,12,11824.05,3/28/1977,Female,BS,UPDATED,US,Sales,Acct Mgmt,VP & above,,FALSE
8/25/2014,Ricky Thompson,8hVBc2XTdADEJ3tJsznKQ5,0,9655.51,8/15/1976,Male,PhD,HIRED,US,Development,R&D,Senior,,FALSE
8/24/2016,Ricky Thompson,8hVBc2XTdADEJ3tJsznKQ5,24,10586.92,8/15/1976,Male,PhD,UPDATED,US,Development,R&D,Senior,,TRUE
8/25/2015,Ricky Thompson,8hVBc2XTdADEJ3tJsznKQ5,12,11169.61,8/15/1976,Male,PhD,UPDATED,US,Development,R&D,Senior,,FALSE
12/30/2014,Daniel Scott,GuH6y2kXgdAprSzRLFeE75,0,6706.68,5/30/1979,Male,MS,HIRED,US,Operations,Engineering,Entry,,FALSE
12/12/2014,Daniel Scott,GuH6y2kXgdAprSzRLFeE75,0,6706.68,5/30/1979,Male,MS,SEPARATED,US,Operations,Engineering,Entry,alternative opportunity,FALSE
1/21/2014,Richard Reed,FY7VkqkpWtB7eBgMwKSqy6,0,8545.3,9/29/1972,Male,BS,HIRED,US,Operations,Engineering,Manager,,FALSE
1/21/2016,Richard Reed,FY7VkqkpWtB7eBgMwKSqy6,24,8845.9,9/29/1972,Male,BS,UPDATED,US,Operations,Engineering,Manager,,TRUE
1/21/2015,Richard Reed,FY7VkqkpWtB7eBgMwKSqy6,12,9191.69,9/29/1972,Male,BS,UPDATED,US,Operations,Engineering,Manager,,FALSE
12/4/2014,Rhonda Swanson,78HPTLtqcWyCx6k4MDSPJe,0,8207.65,4/17/1984,Female,MS,HIRED,US,Development,R&D,Senior,,FALSE
12/3/2016,Rhonda Swanson,78HPTLtqcWyCx6k4MDSPJe,24,8750.44,4/17/1984,Female,MS,UPDATED,US,Development,R&D,Senior,,TRUE
12/4/2015,Rhonda Swanson,78HPTLtqcWyCx6k4MDSPJe,12,9238.85,4/17/1984,Female,MS,UPDATED,US,Development,R&D,Senior,,FALSE
3/31/2015,Connie Cody,NETwE28wXoCFT3vFRYFoDW,0,5733.84,1/8/1973,Female,MS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
3/30/2016,Connie Cody,NETwE28wXoCFT3vFRYFoDW,12,5955.86,1/8/1973,Female,MS,UPDATED,US,Sales,Acct Mgmt,Senior,,TRUE
11/7/2015,Connie Cody,NETwE28wXoCFT3vFRYFoDW,7,5955.86,1/8/1973,Female,MS,UPDATED,US,Sales,Acct Mgmt,Manager,,FALSE
7/22/2011,Francis Yusuf,yAkRh9NJWByjRhLWUftpBK,0,6636.11,3/14/1979,Male,High School,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
7/21/2014,Francis Yusuf,yAkRh9NJWByjRhLWUftpBK,36,6899.72,3/14/1979,Male,High School,UPDATED,US,Sales,Acct Mgmt,Senior,,TRUE
7/21/2013,Francis Yusuf,yAkRh9NJWByjRhLWUftpBK,24,7251.22,3/14/1979,Male,High School,UPDATED,US,Sales,Acct Mgmt,Senior,,FALSE
7/21/2012,Francis Yusuf,yAkRh9NJWByjRhLWUftpBK,12,7773.02,3/14/1979,Male,High School,UPDATED,US,Sales,Acct Mgmt,Senior,,FALSE
3/27/2016,Francis Yusuf,yAkRh9NJWByjRhLWUftpBK,56,7773.02,3/14/1979,Male,High School,SEPARATED,US,Sales,Acct Mgmt,Senior,life event,FALSE
9/26/2014,Larry Johnson,bbyGE5SvucD76fmyXeYGGi,0,8088.68,6/21/1969,Male,BS,HIRED,US,Development,R&D,Entry,,FALSE
9/25/2016,Larry Johnson,bbyGE5SvucD76fmyXeYGGi,24,8530.27,6/21/1969,Male,BS,UPDATED,US,Development,R&D,Entry,,TRUE
9/2/2016,Larry Johnson,bbyGE5SvucD76fmyXeYGGi,23,8530.27,6/21/1969,Male,BS,UPDATED,US,Development,R&D,VP & above,,FALSE
9/26/2015,Larry Johnson,bbyGE5SvucD76fmyXeYGGi,12,8962.72,6/21/1969,Male,BS,UPDATED,US,Development,R&D,VP & above,,FALSE
4/24/2015,Vivian Burnette,v46jMesVe6ZCuUcKttQmof,0,5667.73,9/18/1980,Female,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
12/22/2015,Nikki Johnson,Hv3XxY4Kitafe6pJyEJkiU,0,7168.61,8/3/1974,Female,MS,HIRED,US,Development,R&D,Entry,,FALSE
9/11/2016,Ramona Lewis,aBNaqwS7hDNWbEgNfosVLZ,0,4867.13,12/18/1983,Female,Associate,HIRED,US,Marketing,Advertising,Senior,,FALSE
10/11/2015,Quentin Barberio,VLLdxjm54yJeRyfctivxY8,0,8435.35,6/2/1967,Male,BS,HIRED,US,Development,R&D,Entry,,FALSE
7/20/2015,Kareem Bush,HCLQsH86kgD72hnQ7FXn3i,0,8335.45,11/1/1971,Male,Associate,HIRED,US,Development,Quality,Entry,,FALSE
7/19/2016,Kareem Bush,HCLQsH86kgD72hnQ7FXn3i,12,8608.49,11/1/1971,Male,Associate,UPDATED,US,Development,Quality,Entry,,TRUE
4/20/2016,Ernest Weaver,AMef2NwM2iW36AHTtbw85L,0,13537.32,9/16/1969,Male,MS,HIRED,US,Corporate,Executive Team,VP & above,,FALSE
11/30/2016,Bettie Smith,C5jSQe5QhAQeRbod2bjTnY,0,9109.04,12/28/1975,Female,BS,HIRED,US,Development,R&D,Manager,,FALSE
8/8/2014,Bernard Taylor,Hr65RYZigFTRMGdURm46o5,0,6686.41,2/15/1978,Male,PhD,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
3/3/2016,Bernard Taylor,Hr65RYZigFTRMGdURm46o5,18,6686.41,2/15/1978,Male,PhD,UPDATED,US,Sales,Acct Mgmt,VP & above,,TRUE
5/21/2014,Daniel Hamson,qGJ8GcogyqCPxVChXXyjE3,0,6675.97,7/13/1969,Male,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
11/23/2015,Daniel Hamson,qGJ8GcogyqCPxVChXXyjE3,18,6675.97,7/13/1969,Male,BS,UPDATED,US,Sales,Acct Mgmt,Manager,,TRUE
5/21/2015,Daniel Hamson,qGJ8GcogyqCPxVChXXyjE3,12,7191.37,7/13/1969,Male,BS,UPDATED,US,Sales,Acct Mgmt,Manager,,FALSE
6/24/2016,Son Kiely,gdGEBpsSnZkjK6oV7xGU6J,0,6814.53,2/18/1971,Male,BS,HIRED,US,Operations,Support,Entry,,FALSE
2/17/2014,Myron Mckay,8YHDdynx9Bx4veXsrx5NK6,0,6514.43,3/17/1971,Male,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
2/17/2016,Myron Mckay,8YHDdynx9Bx4veXsrx5NK6,24,6865.55,3/17/1971,Male,BS,UPDATED,US,Sales,Acct Mgmt,Senior,,TRUE
2/17/2015,Myron Mckay,8YHDdynx9Bx4veXsrx5NK6,12,7205.5,3/17/1971,Male,BS,UPDATED,US,Sales,Acct Mgmt,Senior,,FALSE
5/29/2015,Lance Martin,pUiZyrEjjh7BkNULPsbiMn,0,10637.49,1/6/1969,Male,BS,HIRED,US,Development,R&D,Manager,,FALSE
11/13/2015,Melissa Wulff,WogzLdaVxSRGrkuaZd6uu7,0,6385.65,4/11/1978,Female,BS,HIRED,US,Sales,Acct Mgmt,Manager,,FALSE
5/14/2015,Ashly Peachey,eN9AHUnMwXhPHrYHNVxpaf,0,4891.41,7/19/1974,Female,PhD,HIRED,US,Marketing,Product Management,Senior,,FALSE
6/30/2014,Debra Thompson,KBF7AuisM7ddUExQYQcgna,0,5474.92,6/4/1977,Female,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
7/20/2016,Debra Thompson,KBF7AuisM7ddUExQYQcgna,24,5474.92,6/4/1977,Female,BS,UPDATED,US,Sales,Acct Mgmt,Manager,,TRUE
6/29/2016,Debra Thompson,KBF7AuisM7ddUExQYQcgna,24,5969.66,6/4/1977,Female,BS,UPDATED,US,Sales,Acct Mgmt,Manager,,FALSE
6/30/2015,Debra Thompson,KBF7AuisM7ddUExQYQcgna,12,6319.97,6/4/1977,Female,BS,UPDATED,US,Sales,Acct Mgmt,Manager,,FALSE
10/19/2016,Kenny Rodiguez,WbbDPp7M7CFetXSZwLL3uA,0,6518.56,11/23/1976,Male,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
5/2/2013,Edward Mulvihill,me4zCv6hgiuLAFjk5iHjuK,0,6892.12,8/11/1972,Male,BS,HIRED,US,Operations,Support,Entry,,FALSE
5/2/2015,Edward Mulvihill,me4zCv6hgiuLAFjk5iHjuK,24,7428.22,8/11/1972,Male,BS,UPDATED,US,Operations,Support,Entry,,TRUE
2/10/2016,Keith Daniels,oi58kkF52wYPoW3NgdtvwB,0,6158.11,10/30/1980,Male,PhD,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
11/18/2012,Harry Duran,ZcPtfqDEFCxjU4YptUWEJ5,0,6584.1,7/4/1983,Male,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
11/17/2016,Harry Duran,ZcPtfqDEFCxjU4YptUWEJ5,47,7072.32,7/4/1983,Male,BS,UPDATED,US,Sales,Acct Mgmt,Senior,,TRUE
10/26/2016,Sue Young,KFLGk3nT3fGg4Cb4tcNt4M,0,11466.1,6/18/1972,Female,MS,HIRED,US,Corporate,Human Resources,VP & above,,FALSE
9/28/2014,Robert Bodkin,cuKprqcSqvqi8Mafsx3CAP,0,5188.91,8/4/1975,Male,BS,HIRED,US,Marketing,Product Management,Entry,,FALSE
9/27/2016,Robert Bodkin,cuKprqcSqvqi8Mafsx3CAP,24,5461.89,8/4/1975,Male,BS,UPDATED,US,Marketing,Product Management,Entry,,TRUE
9/28/2015,Robert Bodkin,cuKprqcSqvqi8Mafsx3CAP,12,5936.31,8/4/1975,Male,BS,UPDATED,US,Marketing,Product Management,Entry,,FALSE
11/18/2016,Stephanie Rodriguez,g8CAecp7rkpx2y5tBTbgXm,0,8046.38,2/9/1983,Female,BS,HIRED,US,Development,R&D,Senior,,FALSE
11/24/2011,Bertha Osborne,6u4uuMimRUKP66rHc4gvH7,0,7133.53,11/9/1982,Female,MS,HIRED,US,Development,R&D,Entry,,FALSE
11/22/2016,Bertha Osborne,6u4uuMimRUKP66rHc4gvH7,60,7634.13,11/9/1982,Female,MS,UPDATED,US,Development,R&D,Entry,,TRUE
11/23/2015,Bertha Osborne,6u4uuMimRUKP66rHc4gvH7,48,8350.95,11/9/1982,Female,MS,UPDATED,US,Development,R&D,Entry,,FALSE
11/23/2014,Bertha Osborne,6u4uuMimRUKP66rHc4gvH7,36,8909.02,11/9/1982,Female,MS,UPDATED,US,Development,R&D,Entry,,FALSE
8/6/2013,Doris Hamilton,pkD4eot4tid3kaSPuLpfEe,0,5703.15,10/22/1987,Female,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
10/26/2016,Doris Hamilton,pkD4eot4tid3kaSPuLpfEe,38,5703.15,10/22/1987,Female,BS,UPDATED,US,Sales,Acct Mgmt,VP & above,,TRUE
8/6/2014,Doris Hamilton,pkD4eot4tid3kaSPuLpfEe,12,5862.72,10/22/1987,Female,BS,UPDATED,US,Sales,Acct Mgmt,VP & above,,FALSE
9/30/2016,Veronica Landry,CvawLqTM2T7UWCNXHwAkhY,0,5311.28,10/30/1982,Female,PhD,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
12/4/2016,Brent Coward,TzeXWpXqft2xXEEXu3DTPD,0,13592.92,1/22/1983,Male,High School,HIRED,US,Corporate,Legal,VP & above,,FALSE
3/21/2016,William Clenney,Q2vq4APcJdXkAbzXs95Z9Y,0,8300.81,3/7/1983,Male,PhD,HIRED,US,Development,R&D,Entry,,FALSE
3/3/2013,Salvatore Bergman,wp2CA4bKAYSADsN63HTxrR,0,6256.73,4/24/1980,Male,MS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
3/2/2016,Salvatore Bergman,wp2CA4bKAYSADsN63HTxrR,36,6497.68,4/24/1980,Male,MS,UPDATED,US,Sales,Acct Mgmt,Senior,,TRUE
3/3/2015,Salvatore Bergman,wp2CA4bKAYSADsN63HTxrR,24,6718.09,4/24/1980,Male,MS,UPDATED,US,Sales,Acct Mgmt,Senior,,FALSE
10/8/2016,Tricia Bushby,ESSa2bJZB49U9A2ihTupfR,0,5661.54,12/28/1982,Female,PhD,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
12/17/2015,Michael Haynes,vGUd9McceABYbg6D7QacEa,0,5115.93,8/30/1972,Male,BS,HIRED,US,Marketing,Product Management,Entry,,FALSE
6/12/2016,Richard Morris,7N6aPPQEJZAjQrn4FJ8YA7,0,6906.96,8/11/1973,Male,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
3/6/2016,Gonzalo Orozco,MwpqYdZns32GPLoZmmAWGB,0,8558.89,7/17/1978,Male,BS,HIRED,US,Development,R&D,Entry,,FALSE
1/5/2016,Christopher Clay,P9fppBsXQHuw4LW9pQmbEZ,0,5629.1,3/8/1977,Male,MS,HIRED,US,Marketing,Advertising,Senior,,FALSE
11/8/2016,Christopher Clay,P9fppBsXQHuw4LW9pQmbEZ,10,5629.1,3/8/1977,Male,MS,UPDATED,US,Marketing,Advertising,Manager,,TRUE
4/1/2016,Chanda Maldonado,P5pJ5aJr3xsyFQNLRXiGk5,0,5770.21,8/12/1974,Female,MS,HIRED,US,Operations,Support,Entry,,FALSE
6/13/2014,Judith Parks,NEvJB7m7DziRjK4XJ3zQai,0,8095.54,6/19/1972,Female,High School,HIRED,US,Development,R&D,Senior,,FALSE
6/12/2016,Judith Parks,NEvJB7m7DziRjK4XJ3zQai,24,9057.47,6/19/1972,Female,High School,UPDATED,US,Development,R&D,Senior,,TRUE
6/13/2015,Judith Parks,NEvJB7m7DziRjK4XJ3zQai,12,9472.27,6/19/1972,Female,High School,UPDATED,US,Development,R&D,Senior,,FALSE
10/18/2014,Judith Parks,NEvJB7m7DziRjK4XJ3zQai,4,9472.27,6/19/1972,Female,High School,UPDATED,US,Development,R&D,VP & above,,FALSE
8/2/2016,Keith Peno,QJzymgFPMKJMWEux8PVesn,0,6407.96,6/13/1975,Male,MS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
8/30/2015,Linda Whittier,NdcGyKrEj4NtFMoaYB8eV2,0,5756.29,5/12/1983,Female,MS,HIRED,US,Operations,Engineering,Entry,,FALSE
8/29/2016,Linda Whittier,NdcGyKrEj4NtFMoaYB8eV2,12,6133.11,5/12/1983,Female,MS,UPDATED,US,Operations,Engineering,Entry,,TRUE
2/25/2016,Stacy Sewell,vX6WZRpgvpMoBtSVXwHLHR,0,8400.32,11/11/1973,Male,BS,HIRED,US,Development,R&D,Entry,,FALSE
1/4/2013,Stacy Parker,VDmFxDfTMzRLasCAF8x4FJ,0,6162.57,10/22/1985,Female,MS,HIRED,US,Sales,Acct Mgmt,Manager,,FALSE
10/4/2016,Stacy Parker,VDmFxDfTMzRLasCAF8x4FJ,45,6162.57,10/22/1985,Female,MS,UPDATED,US,Sales,Acct Mgmt,VP & above,,TRUE
1/4/2015,Stacy Parker,VDmFxDfTMzRLasCAF8x4FJ,24,6641.83,10/22/1985,Female,MS,UPDATED,US,Sales,Acct Mgmt,VP & above,,FALSE
6/13/2015,Stacy Parker,VDmFxDfTMzRLasCAF8x4FJ,29,6641.83,10/22/1985,Female,MS,SEPARATED,US,Sales,Acct Mgmt,VP & above,life event,FALSE
9/23/2016,Mark Speece,qGjv8594NLs9Crn7QH8YfG,0,6755.16,4/23/1980,Male,BS,HIRED,US,Operations,Engineering,Entry,,FALSE
12/22/2015,Minnie Rose,W3WHSatH2BdvsfH94tnPQL,0,5768.52,8/11/1975,Female,BS,HIRED,US,Operations,Support,Entry,,FALSE
10/24/2015,Jennifer Lashley,8kdNYiA69Mt7Ze6zzKkrCY,0,6341.89,9/16/1971,Female,BS,HIRED,US,Sales,Acct Mgmt,Manager,,FALSE
10/23/2016,Jennifer Lashley,8kdNYiA69Mt7Ze6zzKkrCY,12,6801.88,9/16/1971,Female,BS,UPDATED,US,Sales,Acct Mgmt,Manager,,TRUE
3/19/2016,Ruth Medina,ukHegGtTzWeticxX4FEhRC,0,6371.69,10/2/1970,Female,MS,HIRED,US,Sales,Acct Mgmt,Manager,,FALSE
10/15/2016,Nathaniel Barrett,AZy89xVKxv2s4AnEacJpQ3,0,8437.03,2/23/1972,Male,PhD,HIRED,US,Development,R&D,Entry,,FALSE
10/9/2014,Michelle Estler,wcF2TCBT6ZPsvo46GRaLTU,0,6290.58,12/22/1982,Female,MS,HIRED,US,Operations,Support,Senior,,FALSE
10/9/2015,Michelle Estler,wcF2TCBT6ZPsvo46GRaLTU,12,6842.46,12/22/1982,Female,MS,UPDATED,US,Operations,Support,Senior,,TRUE
2/24/2016,Irene Mathew,kfw3V3F8ENq3K2WaAEVYMP,0,11509.75,11/6/1971,Female,MS,HIRED,US,Corporate,Executive Team,VP & above,,FALSE
1/9/2016,Michael Martin,JWiwGooMMTiEyq6MzYmgo5,0,9656.97,5/26/1988,Male,MS,HIRED,US,Development,R&D,Senior,,FALSE
6/7/2014,Raymond Cooley,sU86n4USHcBRkDjzPEEmE4,0,5652.06,12/17/1981,Male,BS,HIRED,US,Marketing,Advertising,Senior,,FALSE
6/7/2015,Raymond Cooley,sU86n4USHcBRkDjzPEEmE4,12,5996.27,12/17/1981,Male,BS,UPDATED,US,Marketing,Advertising,Senior,,TRUE
12/21/2013,Robert Franklin,iBgU6y7ku2xnJYeVdcCMBo,0,7617.01,11/7/1974,Male,BS,HIRED,US,Sales,Acct Mgmt,Manager,,FALSE
10/7/2016,Virgil Lutz,xgXoJbHDP5JUQynx3iGBWG,0,9203.81,12/13/1968,Male,MS,HIRED,US,Development,R&D,Senior,,FALSE
8/25/2016,Donald Wilson,ZjbpaCGbZx4tNCnrVLGur5,0,9405.08,9/22/1971,Male,BS,HIRED,US,Development,R&D,Senior,,FALSE
7/10/2013,Anthony Bahner,TdFBJzDD6raXxgdUTNbzuD,0,6439.49,9/13/1976,Male,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
7/9/2016,Anthony Bahner,TdFBJzDD6raXxgdUTNbzuD,36,6832.47,9/13/1976,Male,BS,UPDATED,US,Sales,Acct Mgmt,Senior,,TRUE
7/10/2015,Anthony Bahner,TdFBJzDD6raXxgdUTNbzuD,24,7216.84,9/13/1976,Male,BS,UPDATED,US,Sales,Acct Mgmt,Senior,,FALSE
7/10/2014,Anthony Bahner,TdFBJzDD6raXxgdUTNbzuD,12,7626.52,9/13/1976,Male,BS,UPDATED,US,Sales,Acct Mgmt,Senior,,FALSE
10/21/2013,Natalie Stinnett,fceXL8H4oeyMLQCiRsU2ad,0,4818.33,1/19/1970,Female,BS,HIRED,US,Marketing,Advertising,Senior,,FALSE
10/20/2016,Natalie Stinnett,fceXL8H4oeyMLQCiRsU2ad,36,5121.6,1/19/1970,Female,BS,UPDATED,US,Marketing,Advertising,Senior,,TRUE
10/21/2015,Natalie Stinnett,fceXL8H4oeyMLQCiRsU2ad,24,5288.22,1/19/1970,Female,BS,UPDATED,US,Marketing,Advertising,Senior,,FALSE
10/21/2014,Natalie Stinnett,fceXL8H4oeyMLQCiRsU2ad,12,5542.88,1/19/1970,Female,BS,UPDATED,US,Marketing,Advertising,Senior,,FALSE
1/15/2015,Brian Hufford,8Toox8MiqALc9qDqdqK4TN,0,6621.86,11/4/1976,Male,PhD,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
1/15/2016,Brian Hufford,8Toox8MiqALc9qDqdqK4TN,12,6975.52,11/4/1976,Male,PhD,UPDATED,US,Sales,Acct Mgmt,Senior,,TRUE
6/17/2014,Teresa Johnson,ZwvDuJHcZzJxPkr9PPoNzA,0,5642.87,1/28/1972,Female,MS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
